synset_id,word,sense_number,42310,words,worded,wording,,,,,,, 
200095603,reboot,1,36,rebooted,rebooting,reboots,,,,,,,
201332487,boot,1,4117,boots,booted,booting,,,,,,,
201579961,bootleg,2,58,bootlegs,bootlegging,bootlegged,,,,,,,
202177141,bootleg,1,58,bootlegs,bootlegging,bootlegged,,,,,,,
200851535,truckle,2,22,truckles,truckled,truckling,,,,,,,
202476594,bootstrap,1,23,bootstraps,,,,,,,,,
201135199,fuddle,2,6,fuddled,fuddles,fuddling,,,,,,,
201425761,surround,2,4478,surrounded,surrounding,surrounds,,,,,,,
201543545,frame,1,5030,frames,framed,framing,,,,,,,
202293900,edge,2,9653,edges,edged,edging,,,,,,,
202631268,bound,2,1371,bounds,bounded,bounding,,,,,,,
201401874,drill,1,2121,drilling,drilled,drills,,,,,,,
201769013,tire,4,317,tired,tires,tiring,,,,,,,
202256826,borrow,1,2994,borrowed,borrowing,borrows,,,,,,,
201383729,squeeze,8,2221,squeezed,squeezing,squeezes,,,,,,,
202085402,bosom,1,276,bosoms,,,,,,,,,
201488922,stamp,9,2823,stamps,stamped,stamping,,,,,,,
200624761,botanize,1,botanizes,botanizing,botanized,,,,,,,,
201739478,bother,6,4161,bothered,bothering,bothers,,,,,,,
201739605,bother,5,4161,bothered,bothering,bothers,,,,,,,
201960967,bother,4,4161,bothered,bothering,bothers,,,,,,,
202432591,trouble,4,10504,troubles,troubled,troubling,,,,,,,
202432863,trouble,2,10504,troubles,troubled,troubling,,,,,,,
201460045,bottle,2,5811,bottles,bottled,bottling,,,,,,,
202217083,bottle,1,5811,bottles,bottled,bottling,,,,,,,
201151026,bottlefeed,1,2,bottlefeeding,bottlefeeds,bottlefed,,,,,,,
201150247,wet-nurse,1,15,wet-nurses,,,,,,,,,
200295371,bottleneck,2,122,bottlenecks,bottlenecking,,,,,,,,
202482241,bottleneck,1,122,bottlenecks,bottlenecking,,,,,,,,
200704830,penetrate,2,1171,penetrated,penetrating,penetrates,,,,,,,
201200568,bottom,2,7630,bottoms,bottoming,bottomed,,,,,,,
202270225,bottom,1,7630,bottoms,bottoming,bottomed,,,,,,,
201363851,bounce,2,1382,bounced,bouncing,bounces,,,,,,,
201427481,bounce,7,1382,bounced,bouncing,bounces,,,,,,,
201837803,spring,3,7837,springs,sprang,sprung,springing,,,,,,
201838289,jounce,1,10,jounced,jouncing,jounces,,,,,,,
201907291,bounce,5,1382,bounced,bouncing,bounces,,,,,,,
202189800,bounce,6,1382,bounced,bouncing,bounces,,,,,,,
202189956,bounce,4,1382,bounced,bouncing,bounces,,,,,,,
200225754,trammel,2,15,trammelled,trammels,trammelling,,,,,,,
201906445,spring,1,7837,springs,sprang,sprung,springing,,,,,,
200346103,spud,2,107,spuds,spudded,spudding,,,,,,,
201413797,bowse,1,bowses,bowsing,bowsed,,,,,,,,
200869045,bow,1,2757,bowed,bows,bowing,,,,,,,
201680201,bow,5,2757,bowed,bows,bowing,,,,,,,
201982036,bow,3,2757,bowed,bows,bowing,,,,,,,
200194041,shorten,5,514,shortened,shortening,shortens,,,,,,,
201349854,embower,1,4,embowered,embowers,embowering,,,,,,,
201111182,bowl,2,3571,bowls,bowled,bowling,,,,,,,
201833096,bowl,1,3571,bowls,bowled,bowling,,,,,,,
201379375,box,3,11347,boxes,boxed,boxing,,,,,,,
201380140,box,2,11347,boxes,boxed,boxing,,,,,,,
201443171,package,1,7454,packages,packaged,packaging,,,,,,,
202391483,boycott,1,890,boycotted,boycotting,boycotts,,,,,,,
201182778,brace,3,837,braced,braces,bracing,,,,,,,
201183065,steady,2,3008,steadied,steadying,steadier,steadies,steadiest,,,,,
201753736,poise,2,790,poised,poising,poises,,,,,,,
201837188,brachiate,1,3,brachiating,brachiated,brachiates,,,,,,,
200634983,bracket,3,1101,brackets,bracketed,bracketing,,,,,,,
200774719,bracket,2,1101,brackets,bracketed,bracketing,,,,,,,
201181863,bracket,1,1101,brackets,bracketed,bracketing,,,,,,,
201302906,brad,1,117,brads,,,,,,,,,
201477342,pleach,1,pleaches,pleaching,pleached,,,,,,,,
201477500,braid,2,241,braids,braided,braiding,,,,,,,
201626670,plait,1,204,plaits,plaited,plaiting,,,,,,,
201106150,brail,2,3,brailled,brails,brailing,brailed,,,,,,
201178172,brail,1,3,brailled,brails,brailing,brailed,,,,,,
200963328,braille,1,129,brailles,,,,,,,,,
201287657,brain,2,5512,brains,braining,brained,,,,,,,
201361136,brain,1,5512,brains,braining,brained,,,,,,,
200610311,brainstorm,1,39,brainstorming,brainstorms,,,,,,,,
200585856,brainwash,2,69,brainwashed,brainwashing,brainwashes,,,,,,,
200744552,brainwash,1,69,brainwashed,brainwashing,brainwashes,,,,,,,
200314915,braise,1,13,braised,braising,braises,,,,,,,
201809674,brake,2,1305,brakes,braked,braking,,,,,,,
201809898,brake,1,1305,brakes,braked,braking,,,,,,,
200318467,separate,13,11772,separated,separating,separates,,,,,,,
200318909,ramify,2,21,ramifying,ramified,ramifies,,,,,,,
200997809,post,12,12102,posts,posted,posting,,,,,,,
202433354,stigmatize,1,29,stigmatized,stigmatizing,stigmatizes,,,,,,,
202433754,brand,1,3148,brands,branded,branding,,,,,,,
201405586,wave,2,8191,waves,waved,waving,,,,,,,
202080549,brandish,2,196,brandishing,brandished,brandishes,,,,,,,
202268901,brattice,1,brattices,bratticing,bratticed,,,,,,,,
202109750,clatter,1,499,clattered,clattering,clatters,,,,,,,
202626276,weather,1,5838,weathered,weathers,weathering,,,,,,,
200832343,bravo,1,102,bravos,,,,,,,,,
200748747,wrangle,1,130,wrangles,wrangling,wrangled,,,,,,,
200028891,bray,3,227,brayed,braying,brays,,,,,,,
200320747,mash,3,265,mashed,mashing,mashes,,,,,,,
201020787,hee-haw,1,hee-haws,,,,,,,,,,
201552113,braze,1,4,brazed,brazing,brazes,,,,,,,
200839576,brazen,1,115,brazened,brazening,brazens,,,,,,,
201550029,gap,1,4397,gaps,,,,,,,,,
202490637,violate,2,664,violated,violating,violates,,,,,,,
201298120,bread,1,3672,breads,,,,,,,,,
200029724,break,59,22634,broke,broken,breaking,breaks,,,,,,
200104694,break,58,22634,broke,broken,breaking,breaks,,,,,,
200104829,fracture,6,740,fractures,fractured,fracturing,,,,,,,
200149246,break,56,22634,broke,broken,breaking,breaks,,,,,,
200195522,break,12,22634,broke,broken,breaking,breaks,,,,,,
200195737,break,22,22634,broke,broken,breaking,breaks,,,,,,
200249844,break,55,22634,broke,broken,breaking,breaks,,,,,,
200250136,break,4,22634,broke,broken,breaking,breaks,,,,,,
200323679,separate,8,11772,separated,separating,separates,,,,,,,
200324471,break,3,22634,broke,broken,breaking,breaks,,,,,,
200325597,crack,1,3315,cracks,cracked,cracking,,,,,,,
200328794,recrudesce,1,recrudesces,recrudescing,recrudesced,,,,,,,,
200351165,stop,6,26328,stopped,stops,stopping,,,,,,,
200352834,interrupt,4,2008,interrupted,interrupting,interrupts,,,,,,,
200378297,weaken,5,1368,weakened,weakening,weakens,,,,,,,
200422006,go,30,227247,going,went,gone,goes,goin',,,,,
200536164,break,52,22634,broke,broken,breaking,breaks,,,,,,
200543113,break,16,22634,broke,broken,breaking,breaks,,,,,,
200714101,break,51,22634,broke,broken,breaking,breaks,,,,,,
200714227,break,50,22634,broke,broken,breaking,breaks,,,,,,
200719948,break,49,22634,broke,broken,breaking,breaks,,,,,,
200753077,break,48,22634,broke,broken,breaking,breaks,,,,,,
200753369,pause,2,4641,paused,pausing,pauses,,,,,,,
200903103,reveal,2,10117,revealed,reveals,revealing,,,,,,,
200905210,break,46,22634,broke,broken,breaking,breaks,,,,,,
201191140,break,45,22634,broke,broken,breaking,breaks,,,,,,
201191268,break,44,22634,broke,broken,breaking,breaks,,,,,,
201260342,break,43,22634,broke,broken,breaking,breaks,,,,,,
201329213,wear,7,14858,wearing,wore,worn,wears,,,,,,
201329607,bust,1,879,busts,busting,busted,buster,,,,,,
201514606,break,41,22634,broke,broken,breaking,breaks,,,,,,
201554274,break,40,22634,broke,broken,breaking,breaks,,,,,,
201566491,break,39,22634,broke,broken,breaking,breaks,,,,,,
201566676,break,38,22634,broke,broken,breaking,breaks,,,,,,
201733664,erupt,6,759,erupted,erupting,erupts,,,,,,,
201915101,break,20,22634,broke,broken,breaking,breaks,,,,,,
201931110,give,26,125727,given,gave,giving,gives,,,,,,
201933364,break,35,22634,broke,broken,breaking,breaks,,,,,,
201971413,break,8,22634,broke,broken,breaking,breaks,,,,,,
201972809,break,19,22634,broke,broken,breaking,breaks,,,,,,
202014632,break,7,22634,broke,broken,breaking,breaks,,,,,,
202041610,break,34,22634,broke,broken,breaking,breaks,,,,,,
202327587,relegate,2,380,relegated,relegating,relegates,,,,,,,
202358151,split,3,4633,splitting,splits,,,,,,,,
202404206,break,30,22634,broke,broken,breaking,breaks,,,,,,
202460452,break,18,22634,broke,broken,breaking,breaks,,,,,,
202483716,break,29,22634,broke,broken,breaking,breaks,,,,,,
202494629,break,11,22634,broke,broken,breaking,breaks,,,,,,
202523268,break,28,22634,broke,broken,breaking,breaks,,,,,,
202546990,break,27,22634,broke,broken,breaking,breaks,,,,,,
202588325,violate,1,664,violated,violating,violates,,,,,,,
202600694,break,26,22634,broke,broken,breaking,breaks,,,,,,
202600809,break,25,22634,broke,broken,breaking,breaks,,,,,,
202665921,break,24,22634,broke,broken,breaking,breaks,,,,,,
202666089,break,23,22634,broke,broken,breaking,breaks,,,,,,
201149559,breakfast,1,4410,breakfasts,breakfasted,breakfasting,,,,,,,
201149694,breakfast,2,4410,breakfasts,breakfasted,breakfasting,,,,,,,
201207534,bream,1,431,breams,breaming,breamed,bream,,,,,,
201044719,front,2,21389,fronts,fronted,fronting,,,,,,,
201941132,breast,2,2783,breasts,breasted,breasting,,,,,,,
202630857,breast,1,2783,breasts,breasted,breasting,,,,,,,
201904739,breaststroke,1,32,breaststrokes,,,,,,,,,
202458360,breathalyze,1,breathalyzes,breathalyzing,breathalyzed,,,,,,,,
200001740,suspire,2,2,suspires,suspiring,suspired,,,,,,,
200102482,emit,1,645,emitted,emitting,emits,,,,,,,
200231892,breathe,8,3299,breathing,breathed,breathes,,,,,,,
200753668,rest,2,18319,rested,resting,rests,,,,,,,
200899228,breathe,6,3299,breathing,breathed,breathes,,,,,,,
200910345,breathe,5,3299,breathing,breathed,breathes,,,,,,,
202257877,breathe,3,3299,breathing,breathed,breathes,,,,,,,
202539217,breathe,2,3299,breathing,breathed,breathes,,,,,,,
202670969,breathe,4,3299,breathing,breathed,breathes,,,,,,,
200328294,brecciate,2,4,brecciated,,,,,,,,,
201541433,brecciate,1,4,brecciated,,,,,,,,,
200054456,multiply,3,1196,multiplied,multiplying,multiplies,,,,,,,
201388634,breed,3,3492,breeds,bred,breeding,,,,,,,
201389600,cover,21,24107,covered,covering,covers,,,,,,,
201602159,spawn,1,506,spawned,spawning,spawns,,,,,,,
201840137,breeze,2,1442,breezes,breezed,breezing,,,,,,,
202687377,breeze,1,1442,breezes,breezed,breezing,,,,,,,
202479226,brevet,1,8,brevets,brevetting,brevetted,,,,,,,
200317520,brew,2,656,brewed,brewing,brews,,,,,,,
201616627,brew,1,656,brewed,brewing,brews,,,,,,,
202218101,corrupt,3,832,corrupted,corrupting,corrupts,corrupter,,,,,,
201257772,bridge,2,7322,bridges,bridged,bridging,,,,,,,
201859319,bridge,3,7322,bridges,bridged,bridging,,,,,,,
202545015,bridge,1,7322,bridges,bridged,bridging,,,,,,,
201023135,bridle,2,331,bridles,bridled,bridling,,,,,,,
201261695,bridle,1,331,bridles,bridled,bridling,,,,,,,
200804111,brief,1,6134,briefed,briefing,briefs,briefest,briefer,,,,,
201055511,brigade,1,1253,brigades,,,,,,,,,
200302685,lighten,4,306,lightened,lightening,lightens,,,,,,,
200302983,lighten,3,306,lightened,lightening,lightens,,,,,,,
202100586,brighten,3,402,brightened,brightening,brightens,,,,,,,
202689066,clear,3,29307,cleared,clearer,clearing,clearest,clears,,,,,
200175885,brim,2,353,brimming,brimmed,brims,,,,,,,
202636075,brim,1,353,brimming,brimmed,brims,,,,,,,
200209152,brine,1,186,brines,brining,brined,,,,,,,
200130807,land,3,25201,lands,landed,landing,,,,,,,
200741915,bring,11,42338,brought,bringing,brings,,,,,,,
201392422,get,6,212569,got,getting,gets,gotten,,,,,,
201393026,bring,6,42338,brought,bringing,brings,,,,,,,
201397750,bring,2,42338,brought,bringing,brings,,,,,,,
201572807,institute,2,6226,institutes,instituted,instituting,,,,,,,
201583347,wreak,1,176,wreaked,wreaking,wreaks,,,,,,,
201755791,bring,10,42338,brought,bringing,brings,,,,,,,
202018551,take,7,172773,took,taken,taking,takes,,,,,,
202182494,fetch,2,1751,fetched,fetching,fetches,,,,,,,
201925662,uprise,3,uprises,uprose,uprisen,,,,,,,,
200932970,initiate,4,2081,initiated,initiating,initiates,,,,,,,
200936422,spread,5,7439,spreading,spreads,,,,,,,,
201458950,broadcast,2,2202,broadcasts,broadcasting,broadcasted,,,,,,,
200307524,broaden,4,706,broadened,broadening,broadens,,,,,,,
200307625,broaden,1,706,broadened,broadening,broadens,,,,,,,
200424026,diversify,3,393,diversified,diversifying,diversifies,,,,,,,
200525869,widen,4,1394,widened,widening,widens,,,,,,,
201199441,broadside,1,109,broadsides,,,,,,,,,
201626196,brocade,1,99,brocades,brocading,brocaded,,,,,,,
201619864,embroider,1,225,embroidered,embroidering,embroiders,,,,,,,
200318035,broil,1,11,broiled,broils,broiling,,,,,,,
202196171,broker,1,1112,brokers,brokered,,,,,,,,
200180838,brominate,2,brominates,brominating,brominated,,,,,,,,
200511836,brominate,1,brominates,brominating,brominated,,,,,,,,
200101100,tan,2,789,tanned,tans,tanning,,,,,,,
200272997,bronze,1,1637,bronzes,bronzing,,,,,,,,
201505786,clasp,2,709,clasped,clasping,clasps,,,,,,,
200058159,incubate,2,414,incubated,incubating,incubates,,,,,,,
200680931,dwell,1,618,dwelt,dwells,dwelling,dwelled,,,,,,
201753029,stew,1,433,stews,stewed,stewing,,,,,,,
202639050,sulk,1,226,sulking,sulked,sulks,,,,,,,
202663812,loom,3,1077,loomed,looms,looming,,,,,,,
201228229,broom,2,385,brooms,,,,,,,,,
201353262,sweep,3,3544,swept,sweeping,sweeps,,,,,,,
201001914,swagger,2,139,swaggered,swaggering,swaggers,,,,,,,
200310145,brown,1,8661,browns,browned,browner,browning,brownest,,,,,
201138624,graze,5,673,grazing,grazed,grazes,,,,,,,
201276280,surf,2,432,surfing,surfed,surfs,,,,,,,
201532631,range,6,23397,ranging,ranges,ranged,,,,,,,
202258960,shop,3,16510,shops,shopping,shopped,,,,,,,
200250817,bruise,4,827,bruises,bruised,bruising,,,,,,,
200328598,bruise,3,827,bruises,bruised,bruising,,,,,,,
201450495,contuse,1,contuses,contusing,contused,,,,,,,,
201741003,wound,2,3178,wounds,wounded,wounding,,,,,,,
201008700,rumour,1,2207,rumours,rumoured,,,,,,,,
201149430,brunch,1,28,brunches,,,,,,,,,
200540375,brush,5,3694,brushed,brushes,brushing,,,,,,,
201202930,brush,2,3694,brushed,brushes,brushing,,,,,,,
201205997,brush,1,3694,brushed,brushes,brushing,,,,,,,
201206170,brush,3,3694,brushed,brushes,brushing,,,,,,,
201333649,brush,6,3694,brushed,brushes,brushing,,,,,,,
201815955,sweep,1,3544,swept,sweeping,sweeps,,,,,,,
202440935,brutalize,1,19,brutalized,brutalizing,brutalizes,,,,,,,
200505497,bubble,1,1269,bubbles,bubbling,bubbled,,,,,,,
202538128,buccaneer,1,75,buccaneers,,,,,,,,,
201830186,jerk,4,1055,jerked,jerking,jerks,,,,,,,
201996825,tear,3,7134,tears,torn,tore,tearing,,,,,,
202307779,buck,2,809,bucks,bucked,bucking,,,,,,,
202456263,buck,1,809,bucks,bucked,bucking,,,,,,,
201392170,bucket,2,1363,buckets,bucketing,bucketed,,,,,,,
201460207,bucket,1,1363,buckets,bucketing,bucketed,,,,,,,
200345726,warp,2,315,warped,warps,warping,,,,,,,
201240992,crumple,2,241,crumpled,crumpling,crumples,,,,,,,
201505500,clasp,3,709,clasped,clasping,clasps,,,,,,,
200405860,buckram,1,buckrams,buckraming,buckramed,,,,,,,,
200334500,bud,2,857,buds,budded,budding,,,,,,,
200346769,bud,1,857,buds,budded,budding,,,,,,,
200700084,budget,1,9653,budgets,budgeted,budgeting,,,,,,,
201208402,furbish,1,4,furbished,furbishes,furbishing,,,,,,,
201376971,buffet,2,593,buffets,buffetted,buffeting,buffeted,,,,,,
201728315,buffalo,1,312,buffalos,buffaloes,,,,,,,,
200499668,buffer,1,914,buffers,buffered,buffering,,,,,,,
201533383,soften,4,884,softened,softening,softens,,,,,,,
202126149,wiretap,1,12,wiretaps,,,,,,,,,
201676945,bugle,1,60,bugles,,,,,,,,,
200219310,build,10,22947,built,building,builds,,,,,,,
200244560,progress,3,9377,progressed,progressing,progresses,,,,,,,
200244847,build,9,22947,built,building,builds,,,,,,,
200434394,build,4,22947,built,building,builds,,,,,,,
200616897,build,8,22947,built,building,builds,,,,,,,
201607634,make,17,209818,made,making,makes,,,,,,,
201608367,establish,8,17334,established,establishing,establishes,,,,,,,
201637465,build,7,22947,built,building,builds,,,,,,,
201689930,build,6,22947,built,building,builds,,,,,,,
202369992,build,5,22947,built,building,builds,,,,,,,
200247955,bulk,2,2162,bulked,bulking,bulks,,,,,,,
200254471,protrude,3,224,protruding,protruded,protrudes,,,,,,,
202022814,protrude,2,224,protruding,protruded,protrudes,,,,,,,
200254759,bulk,1,2162,bulked,bulking,bulks,,,,,,,
200150342,bull,4,2164,bulls,bulling,,,,,,,,
200812245,fake,3,775,fakes,faked,faking,,,,,,,
202206704,bull,2,2164,bulls,bulling,,,,,,,,
202303587,bull,1,2164,bulls,bulling,,,,,,,,
201073727,bulldog,2,117,bulldogs,,,,,,,,,
201084055,bulldog,1,117,bulldogs,,,,,,,,,
201531854,bulldoze,1,77,bulldozed,bulldozing,bulldozes,,,,,,,
200923275,bulletin,1,984,bulletins,,,,,,,,,
201092972,bulwark,1,109,bulwarks,,,,,,,,,
202204778,sponge,2,615,sponges,sponged,sponging,,,,,,,
202561138,loll,2,141,lolling,lolled,lolls,,,,,,,
200949404,stutter,1,142,stuttered,stuttering,stutters,,,,,,,
201845590,stumble,1,1050,stumbled,stumbling,stumbles,,,,,,,
201201829,knock,3,5211,knocked,knocking,knocks,,,,,,,
201485191,displace,5,708,displaced,displacing,displaces,,,,,,,
201841000,bump,3,1154,bumped,bumping,bumps,,,,,,,
202183569,happen,5,31026,happened,happens,happening,,,,,,,
201442407,cluster,2,1840,clusters,clustered,clustering,,,,,,,
201969455,bunch,1,1431,bunches,bunched,bunching,,,,,,,
202495803,victimize,3,70,victimized,victimizing,victimizes,,,,,,,
200014850,bundle,4,1311,bundled,bundles,bundling,,,,,,,
201441779,wad,1,165,wads,wadded,,,,,,,,
201445023,bundle,1,1311,bundled,bundles,bundling,,,,,,,
201306049,bung,2,145,bunged,bunging,bungs,,,,,,,
202138689,tip,3,4739,tips,tipped,tipping,,,,,,,
200012860,bungle,2,80,bungled,bungles,bungling,,,,,,,
202016325,scarper,1,33,scarpered,scarpers,scarpering,,,,,,,
202269756,bunk,2,372,bunks,bunked,bunking,,,,,,,
201363740,bunker,1,446,bunkers,bunkered,bunkering,,,,,,,
201955427,bunker,3,446,bunkers,bunkered,bunkering,,,,,,,
202271398,bunker,2,446,bunkers,bunkered,bunkering,,,,,,,
201198206,butt,2,608,butts,butting,butted,,,,,,,
201367782,bunt,1,bunts,bunting,bunted,,,,,,,,
200892581,buoy,3,204,buoyed,buoys,buoying,,,,,,,
201181602,buoy,2,204,buoyed,buoys,buoying,,,,,,,
201849168,buoy,1,204,buoyed,buoys,buoying,,,,,,,
200175050,burr,1,160,burrs,burred,burring,,,,,,,
200725770,saddle,3,998,saddled,saddles,saddling,,,,,,,
201445326,weight,1,9461,weights,weighted,weighting,,,,,,,
200346625,burgeon,1,41,burgeoned,burgeons,burgeoning,,,,,,,
202495195,heist,1,19,heists,heisted,heisting,,,,,,,
200449835,burke,2,burkes,burking,burked,,,,,,,,
202408497,burke,1,burkes,burking,burked,,,,,,,,
200174111,burl,1,4,burling,burls,burled,,,,,,,
200822353,spoof,1,70,spoofs,spoofing,spoofed,,,,,,,
200101524,sunburn,1,66,sunburned,sunburning,sunburns,sunburnt,,,,,,
200189569,burn,15,5916,burned,burning,burnt,burns,,,,,,
200362353,cauterize,1,10,cauterized,cauterizes,cauterizing,,,,,,,
200365423,combust,5,13,combusted,combusting,combusts,,,,,,,
200366409,incinerate,2,71,incinerated,incinerating,incinerates,,,,,,,
200367013,fire,8,17239,fired,fires,firing,,,,,,,
